datetime,open,high,low,close,volume,openinterest
2020-10-23 17:00:00,345.34,345.34,344.4,344.71,44521,25669
2020-10-23 18:00:00,344.71,345.24,343.6,344.15,46140,27058
2020-10-23 19:00:00,344.15,344.45,343.13,343.41,49361,29192
2020-10-23 20:00:00,343.4,344.69,343.35,344.48,31988,19013
2020-10-23 21:00:00,344.49,345.16,344.32,344.72,34708,19595
2020-10-23 22:00:00,344.74,345.77,344.7,345.74,87561,42022
2020-10-26 15:30:00,342.13,342.75,341.75,342.53,51474,23329
2020-10-26 16:00:00,342.55,342.98,339.53,339.65,99933,49060
2020-10-26 17:00:00,339.65,340.2,338.0,338.63,120150,61456
2020-10-26 18:00:00,338.62,338.91,337.24,337.5,74347,40177
2020-10-26 19:00:00,337.5,337.69,335.62,337.39,96601,46249
2020-10-26 20:00:00,337.39,338.68,337.13,338.18,84217,45417
2020-10-26 21:00:00,338.2,339.47,337.35,339.42,156276,75332
2020-10-27 15:30:00,339.75,340.05,338.77,339.69,46729,25849
2020-10-27 16:00:00,339.7,340.08,338.14,338.78,74377,40095
2020-10-27 17:00:00,338.78,339.84,338.19,339.76,52901,29813
2020-10-27 18:00:00,339.77,340.04,338.53,339.01,42190,24358
2020-10-27 19:00:00,339.01,340.12,338.56,339.66,42433,25429
2020-10-27 20:00:00,339.65,339.82,338.27,338.56,45928,27684
2020-10-27 21:00:00,338.56,339.33,337.99,338.25,136125,73960
2020-10-28 15:30:00,332.11,332.84,330.91,331.3,96142,48367
2020-10-28 16:00:00,331.29,331.44,327.72,328.57,175265,90696
2020-10-28 17:00:00,328.55,330.07,327.58,329.69,128844,69316
2020-10-28 18:00:00,329.67,330.34,327.85,328.41,81465,43054
2020-10-28 19:00:00,328.38,328.87,327.14,328.75,82328,42842
2020-10-28 20:00:00,328.75,329.18,327.37,328.78,104407,55109
2020-10-28 21:00:00,328.79,329.85,326.13,326.71,246108,120095
2020-10-29 15:30:00,326.91,329.49,325.09,327.83,102948,54360
2020-10-29 16:00:00,327.87,329.82,327.11,329.22,109432,60300
2020-10-29 17:00:00,329.21,329.87,327.82,328.43,73423,41619
2020-10-29 18:00:00,328.43,329.71,327.98,329.2,42671,24353
2020-10-29 19:00:00,329.21,331.57,328.57,331.49,60327,31518
2020-10-29 20:00:00,331.48,333.4,331.45,332.09,107986,56440
2020-10-29 21:00:00,332.11,332.58,329.93,329.99,130254,71580
2020-10-30 15:30:00,328.28,329.69,326.82,327.98,69772,37630
2020-10-30 16:00:00,327.98,328.54,323.23,323.24,149203,86851
2020-10-30 17:00:00,323.26,325.48,323.24,324.84,110230,61364
2020-10-30 18:00:00,324.82,326.72,324.5,324.95,70370,38159
2020-10-30 19:00:00,324.96,325.48,323.34,324.5,68421,38484
2020-10-30 20:00:00,324.49,325.64,322.6,323.66,107596,62502
2020-10-30 21:00:00,323.67,326.87,322.95,326.78,240517,123528
2020-11-02 16:30:00,330.2,331.0,328.96,330.76,70465,39416
2020-11-02 17:00:00,330.81,332.36,330.05,330.22,90104,55558
2020-11-02 18:00:00,330.21,331.08,329.42,330.51,66759,38820
2020-11-02 19:00:00,330.53,330.83,328.73,329.31,55125,37698
2020-11-02 20:00:00,329.32,329.47,327.24,327.41,69562,44453
2020-11-02 21:00:00,327.4,330.0,327.24,329.44,83611,52276
2020-11-02 22:00:00,329.44,330.42,328.58,330.2,161855,90533
2020-11-03 16:30:00,333.69,335.56,333.17,335.38,56955,31507
2020-11-03 17:00:00,335.38,338.04,335.23,337.88,120216,63070
2020-11-03 18:00:00,337.88,338.25,336.8,336.91,72153,39218
2020-11-03 19:00:00,336.91,337.23,336.1,336.27,52717,26308
2020-11-03 20:00:00,336.28,336.64,334.84,335.03,56708,30266
2020-11-03 21:00:00,335.03,336.74,334.89,336.35,73128,40109
2020-11-03 22:00:00,336.34,338.09,335.39,335.98,211097,96583
2020-11-04 16:30:00,340.85,342.54,339.59,342.5,132325,77475
2020-11-04 17:00:00,342.49,346.48,342.33,345.85,166759,88077
2020-11-04 18:00:00,345.84,347.01,344.36,346.67,87311,48580
2020-11-04 19:00:00,346.67,347.94,346.3,346.76,79087,42517
2020-11-04 20:00:00,346.77,347.17,345.46,345.85,77521,47069
2020-11-04 21:00:00,345.88,346.49,344.81,345.32,92929,55712
2020-11-04 22:00:00,345.32,345.69,343.16,343.5,230887,114042
2020-11-05 16:30:00,349.24,350.71,348.89,349.85,102364,51674
2020-11-05 17:00:00,349.85,352.19,349.8,351.66,105699,62340
2020-11-05 18:00:00,351.66,351.92,350.19,350.27,60394,36423
2020-11-05 19:00:00,350.28,350.77,348.86,350.5,58552,33843
2020-11-05 20:00:00,350.51,351.37,350.46,351.15,47106,24228
2020-11-05 21:00:00,351.15,352.06,350.85,351.72,69577,40869
2020-11-05 22:00:00,351.72,351.79,349.47,350.21,155113,84643
2020-11-06 16:30:00,349.93,350.32,347.65,348.26,53857,33211
2020-11-06 17:00:00,348.26,350.52,348.04,348.89,62432,40007
2020-11-06 18:00:00,348.87,350.9,348.64,350.37,60915,39261
2020-11-06 19:00:00,350.36,350.78,349.47,350.11,41896,24831
2020-11-06 20:00:00,350.13,350.82,350.06,350.47,27578,17317
2020-11-06 21:00:00,350.47,350.78,349.77,349.99,39809,25305
2020-11-06 22:00:00,349.97,351.51,349.21,350.19,142616,79856
2020-11-09 16:30:00,363.97,364.38,360.39,360.54,214322,121737
2020-11-09 17:00:00,360.54,363.0,359.0,360.35,180799,123001
2020-11-09 18:00:00,360.37,360.63,358.67,359.67,100019,67564
2020-11-09 19:00:00,359.68,361.69,359.41,361.48,114570,69937
2020-11-09 20:00:00,361.52,362.14,360.7,361.15,65912,40614
2020-11-09 21:00:00,361.14,361.31,358.89,359.65,90535,57000
2020-11-09 22:00:00,359.66,360.37,354.06,354.54,247822,138668
2020-11-10 16:30:00,353.48,354.41,351.92,353.56,74163,35555
2020-11-10 17:00:00,353.58,354.57,350.51,351.67,99897,61696
2020-11-10 18:00:00,351.65,354.25,351.57,353.58,73392,44764
2020-11-10 19:00:00,353.57,355.18,353.48,354.27,58581,34396
2020-11-10 20:00:00,354.26,354.7,352.22,354.08,59542,35728
2020-11-10 21:00:00,354.07,354.63,352.86,353.99,89367,55281
2020-11-10 22:00:00,353.97,354.81,353.27,354.06,138115,75408
2020-11-11 16:30:00,356.4,356.6,355.12,355.3,53915,28392
2020-11-11 17:00:00,355.31,356.31,355.12,356.0,51542,30982
2020-11-11 18:00:00,355.98,356.94,355.78,356.9,36291,20004
2020-11-11 19:00:00,356.91,357.36,356.72,357.1,27153,16581
2020-11-11 20:00:00,357.11,357.56,356.64,356.7,36047,19750
2020-11-11 21:00:00,356.71,357.28,355.06,355.71,60842,34277
2020-11-11 22:00:00,355.73,356.89,355.32,356.63,104509,53774
2020-11-12 16:30:00,355.58,355.84,354.67,355.34,48701,27977
2020-11-12 17:00:00,355.33,356.39,354.96,356.0,51436,30248
2020-11-12 18:00:00,356.01,356.42,354.7,355.25,41802,23958
2020-11-12 19:00:00,355.23,355.64,352.51,353.28,60236,32855
2020-11-12 20:00:00,353.27,353.5,351.97,353.46,75294,39108
2020-11-12 21:00:00,353.46,353.88,351.83,352.03,71676,37604
2020-11-12 22:00:00,352.03,353.33,351.26,353.26,163468,80337
2020-11-13 16:30:00,355.27,356.24,355.22,356.03,43377,24166
2020-11-13 17:00:00,356.03,356.12,354.71,355.19,70112,36738
2020-11-13 18:00:00,355.2,356.39,355.2,356.27,47920,26075
2020-11-13 19:00:00,356.29,356.74,356.07,356.74,25606,13667
2020-11-13 20:00:00,356.74,357.13,356.5,356.6,36076,18702
2020-11-13 21:00:00,356.6,357.81,356.42,357.66,57184,32637
2020-11-13 22:00:00,357.66,358.9,356.96,358.06,148919,72635
2020-11-16 16:30:00,360.98,361.24,359.59,360.4,73829,36432
2020-11-16 17:00:00,360.4,361.93,360.19,361.93,63459,35048
2020-11-16 18:00:00,361.94,362.25,361.65,361.77,37002,20801
2020-11-16 19:00:00,361.78,361.98,360.81,361.1,40090,22100
2020-11-16 20:00:00,361.1,361.11,359.64,360.57,50753,27866
2020-11-16 21:00:00,360.58,361.24,360.22,360.92,54852,32217
2020-11-16 22:00:00,360.93,362.59,360.24,362.44,196359,79828
2020-11-17 16:30:00,359.96,360.15,358.34,358.41,75538,37129
2020-11-17 17:00:00,358.41,360.7,358.38,360.57,66225,34393
2020-11-17 18:00:00,360.57,361.18,360.34,360.81,52644,28651
2020-11-17 19:00:00,360.8,361.74,360.68,361.35,32162,17715
2020-11-17 20:00:00,361.34,361.72,360.77,360.98,22530,12505
2020-11-17 21:00:00,360.96,361.92,360.93,361.52,37250,21213
2020-11-17 22:00:00,361.52,361.55,359.75,360.64,134005,72526
2020-11-18 16:30:00,360.9,361.33,360.31,360.61,44365,24139
2020-11-18 17:00:00,360.6,361.32,360.54,361.12,48709,24745
2020-11-18 18:00:00,361.12,361.5,360.81,361.21,33621,17290
2020-11-18 19:00:00,361.21,361.5,360.67,360.77,28037,13131
2020-11-18 20:00:00,360.76,361.04,359.32,359.84,54421,28248
2020-11-18 21:00:00,359.83,360.15,358.67,359.46,61939,31906
2020-11-18 22:00:00,359.47,360.06,356.24,356.3,178127,87558
2020-11-19 16:30:00,355.59,356.36,354.15,356.12,64354,30924
2020-11-19 17:00:00,356.12,356.71,354.79,355.93,73021,37141
2020-11-19 18:00:00,355.92,356.3,355.35,355.92,33239,17711
2020-11-19 19:00:00,355.93,356.24,355.19,355.5,34378,16466
2020-11-19 20:00:00,355.51,356.67,355.42,356.53,29728,15070
2020-11-19 21:00:00,356.53,358.13,356.39,357.68,50834,27418
2020-11-19 22:00:00,357.67,358.18,357.13,357.76,95223,50061
2020-11-20 16:30:00,357.48,357.72,356.54,357.04,42084,24508
2020-11-20 17:00:00,357.04,357.2,356.18,356.86,48747,25593
2020-11-20 18:00:00,356.87,357.56,356.44,356.88,48834,25226
2020-11-20 19:00:00,356.87,357.02,356.55,356.91,24036,13618
2020-11-20 20:00:00,356.9,357.33,356.6,357.16,23162,13179
2020-11-20 21:00:00,357.17,357.44,356.67,356.84,33021,19469
2020-11-20 22:00:00,356.86,357.07,355.25,355.34,115137,60180
2020-11-23 16:30:00,357.28,358.82,357.25,358.15,40663,22281
2020-11-23 17:00:00,358.14,358.26,355.89,357.09,67863,36908
2020-11-23 18:00:00,357.09,357.22,354.86,355.78,68473,33232
2020-11-23 19:00:00,355.78,356.66,355.19,356.65,31061,17799
2020-11-23 20:00:00,356.66,357.02,356.4,356.76,24672,13307
2020-11-23 21:00:00,356.77,357.63,356.22,357.62,32897,18210
2020-11-23 22:00:00,357.62,358.37,356.98,357.47,121651,54178
2020-11-24 16:30:00,360.21,360.39,359.29,360.32,44685,22877
2020-11-24 17:00:00,360.33,361.77,360.15,361.51,88383,38049
2020-11-24 18:00:00,361.51,363.49,361.5,362.97,58984,28982
2020-11-24 19:00:00,362.97,363.17,362.6,362.98,32979,17263
2020-11-24 20:00:00,362.99,363.81,362.61,363.08,47293,22082
2020-11-24 21:00:00,363.08,363.4,362.32,363.07,57581,30087
2020-11-24 22:00:00,363.07,363.45,362.59,363.19,125677,57795
2020-11-25 16:30:00,363.13,363.16,361.83,362.16,45530,20438
2020-11-25 17:00:00,362.16,362.49,361.48,362.05,51379,28346
2020-11-25 18:00:00,362.05,362.45,361.63,362.15,29100,15560
2020-11-25 19:00:00,362.17,362.72,361.99,362.69,24302,13081
2020-11-25 20:00:00,362.7,362.9,362.17,362.7,21072,11765
2020-11-25 21:00:00,362.7,362.71,361.93,362.46,35949,20975
2020-11-25 22:00:00,362.45,363.16,362.37,362.65,74657,39861
2020-11-27 16:30:00,363.83,364.15,363.52,363.68,33294,17385
2020-11-27 17:00:00,363.68,364.18,363.6,364.0,31787,15950
2020-11-27 18:00:00,363.98,364.13,363.18,363.41,35632,17625
2020-11-27 19:00:00,363.41,363.72,362.58,363.61,60936,29971
2020-11-30 16:30:00,362.83,363.12,361.89,362.27,33674,17706
2020-11-30 17:00:00,362.27,362.59,359.17,360.9,96698,47302
2020-11-30 18:00:00,360.89,361.11,359.52,360.34,58673,32059
2020-11-30 19:00:00,360.33,361.37,360.08,361.31,32430,17514
2020-11-30 20:00:00,361.29,361.53,360.91,361.03,28722,16590
2020-11-30 21:00:00,361.02,362.15,360.66,362.15,56450,30059
2020-11-30 22:00:00,362.15,362.4,361.13,362.01,185077,89477
2020-12-01 16:30:00,365.56,366.39,364.93,366.16,56437,27957
2020-12-01 17:00:00,366.17,367.44,365.84,366.29,90372,49060
2020-12-01 18:00:00,366.31,367.05,366.04,366.27,49752,28339
2020-12-01 19:00:00,366.25,366.91,366.15,366.4,40140,23071
2020-12-01 20:00:00,366.41,367.23,366.4,367.12,28598,16247
2020-12-01 21:00:00,367.12,367.68,366.67,366.78,47455,26682
2020-12-01 22:00:00,366.77,366.82,365.46,365.97,137032,69593
2020-12-02 16:30:00,364.81,365.51,364.2,365.41,45672,25062
2020-12-02 17:00:00,365.41,365.9,364.96,365.68,46001,25339
2020-12-02 18:00:00,365.7,366.41,365.69,366.23,30772,16654
2020-12-02 19:00:00,366.23,366.46,365.92,366.07,25600,13414
2020-12-02 20:00:00,366.08,366.36,365.64,365.69,22119,12631
2020-12-02 21:00:00,365.7,366.85,365.49,366.77,46003,24929
2020-12-02 22:00:00,366.75,366.96,366.23,366.75,73343,41211
2020-12-03 16:30:00,366.67,367.28,366.65,367.02,31215,15686
2020-12-03 17:00:00,367.01,367.99,366.96,367.5,45125,23700
2020-12-03 18:00:00,367.5,367.88,366.91,367.62,29566,17142
2020-12-03 19:00:00,367.62,367.89,367.05,367.45,31159,17720
2020-12-03 20:00:00,367.44,367.5,366.39,366.52,26871,14637
2020-12-03 21:00:00,366.52,367.63,366.47,367.59,34405,18971
2020-12-03 22:00:00,367.57,368.19,365.5,366.66,223252,99186
2020-12-04 16:30:00,367.32,368.42,367.22,368.24,32247,18000
2020-12-04 17:00:00,368.24,369.27,368.09,369.05,59300,27342
2020-12-04 18:00:00,369.04,369.26,368.72,369.05,29388,15692
2020-12-04 19:00:00,369.05,369.2,368.87,369.0,21434,11803
2020-12-04 20:00:00,369.0,369.19,368.71,368.74,19916,10188
2020-12-04 21:00:00,368.74,369.28,368.55,369.2,31554,16234
2020-12-04 22:00:00,369.2,369.85,368.67,369.84,125538,56473
2020-12-07 16:30:00,369.02,369.37,368.84,369.37,33653,16542
2020-12-07 17:00:00,369.37,369.59,369.05,369.35,33236,17327
2020-12-07 18:00:00,369.34,369.62,369.01,369.42,28389,15584
2020-12-07 19:00:00,369.41,369.48,368.86,368.87,31372,17240
2020-12-07 20:00:00,368.86,368.92,368.05,368.42,36511,18512
2020-12-07 21:00:00,368.42,368.75,367.89,368.39,38741,21212
2020-12-07 22:00:00,368.4,369.21,367.72,369.13,108398,54637
2020-12-08 16:30:00,367.69,368.55,367.67,368.48,42295,18301
2020-12-08 17:00:00,368.48,369.04,367.73,369.03,46361,23044
2020-12-08 18:00:00,369.03,369.79,369.01,369.64,26494,14122
2020-12-08 19:00:00,369.63,370.31,369.52,370.02,25804,12971
2020-12-08 20:00:00,370.03,370.36,369.94,370.06,19308,10401
2020-12-08 21:00:00,370.07,370.78,369.9,370.24,31412,17248
2020-12-08 22:00:00,370.27,370.39,369.92,370.16,78012,37489
2020-12-09 16:30:00,370.87,371.05,370.39,370.83,40193,18564
2020-12-09 17:00:00,370.81,370.83,369.41,369.94,59980,29882
2020-12-09 18:00:00,369.93,369.96,369.01,369.72,46091,21514
2020-12-09 19:00:00,369.72,369.73,367.75,368.53,44989,22169
2020-12-09 20:00:00,368.51,368.58,365.97,366.05,79933,41870
2020-12-09 21:00:00,366.04,367.55,366.04,366.83,78039,39411
2020-12-09 22:00:00,366.82,367.99,365.95,366.88,149576,76031
2020-12-10 16:30:00,365.36,367.38,364.43,367.18,52974,28070
2020-12-10 17:00:00,367.18,367.71,366.56,367.45,46713,26767
2020-12-10 18:00:00,367.44,367.86,366.2,366.37,39724,21612
2020-12-10 19:00:00,366.34,367.25,366.22,366.48,28871,16608
2020-12-10 20:00:00,366.49,367.38,366.36,366.58,27485,15655
2020-12-10 21:00:00,366.6,366.8,365.75,366.02,48450,28881
2020-12-10 22:00:00,366.02,367.48,365.95,366.72,100368,54656
2020-12-11 16:30:00,364.9,365.34,364.28,365.07,52529,27961
2020-12-11 17:00:00,365.06,365.92,364.65,364.99,43867,25017
2020-12-11 18:00:00,364.99,365.33,363.76,364.33,44552,23675
2020-12-11 19:00:00,364.35,364.53,363.26,364.24,48234,26338
2020-12-11 20:00:00,364.23,365.96,364.14,365.68,39580,20229
2020-12-11 21:00:00,365.69,366.21,365.39,365.68,38359,21013
2020-12-11 22:00:00,365.69,366.58,365.46,366.28,98329,45336
2020-12-14 16:30:00,368.62,369.6,368.37,369.52,44666,22909
2020-12-14 17:00:00,369.52,369.8,368.02,368.03,67049,33421
2020-12-14 18:00:00,368.04,368.5,367.12,367.76,57628,28175
2020-12-14 19:00:00,367.79,367.88,366.61,366.86,31890,17361
2020-12-14 20:00:00,366.88,367.2,366.3,366.84,35419,18015
2020-12-14 21:00:00,366.87,367.05,365.68,366.65,42758,21593
2020-12-14 22:00:00,366.63,366.7,364.47,364.61,157943,74106
2020-12-15 16:30:00,367.4,367.78,366.69,366.86,40736,21340
2020-12-15 17:00:00,366.86,367.17,366.07,366.72,48433,26573
2020-12-15 18:00:00,366.74,367.25,365.92,367.16,46692,23223
2020-12-15 19:00:00,367.15,368.54,367.08,368.49,32066,16874
2020-12-15 20:00:00,368.5,369.26,368.37,369.18,44145,24336
2020-12-15 21:00:00,369.16,369.56,368.97,369.21,44138,26343
2020-12-15 22:00:00,369.22,369.58,368.6,369.57,92598,42853
2020-12-16 16:30:00,369.82,369.89,368.86,369.54,33181,17663
2020-12-16 17:00:00,369.55,370.22,369.31,369.77,44131,23701
2020-12-16 18:00:00,369.78,370.38,369.64,370.22,29135,16827
2020-12-16 19:00:00,370.23,370.29,369.38,370.02,30984,15070
2020-12-16 20:00:00,370.01,370.01,369.58,369.83,18719,10754
2020-12-16 21:00:00,369.84,370.78,369.06,370.72,66623,33761
2020-12-16 22:00:00,370.73,371.16,369.93,370.15,108157,54395
2020-12-17 16:30:00,371.94,372.46,371.52,371.71,37883,18496
2020-12-17 17:00:00,371.71,372.05,371.35,371.58,47126,24031
2020-12-17 18:00:00,371.58,371.9,371.05,371.64,36446,20748
2020-12-17 19:00:00,371.64,371.82,371.19,371.69,22219,13067
2020-12-17 20:00:00,371.68,372.14,371.67,372.13,23350,13200
2020-12-17 21:00:00,372.13,372.22,371.96,372.1,32883,20746
2020-12-17 22:00:00,372.1,372.27,371.52,372.21,87950,44411
2020-12-18 16:30:00,370.97,371.15,369.04,369.62,82331,37735
2020-12-18 17:00:00,369.64,369.73,368.43,369.05,74183,40590
2020-12-18 18:00:00,369.04,369.2,367.7,368.59,55470,31131
2020-12-18 19:00:00,368.58,369.59,368.48,368.93,37160,22059
2020-12-18 20:00:00,368.93,368.96,367.98,368.35,36935,22198
2020-12-18 21:00:00,368.35,368.36,367.3,367.59,66258,39128
2020-12-18 22:00:00,367.6,370.31,367.02,369.29,188024,96084
2020-12-21 16:30:00,364.97,366.47,364.55,364.86,75886,41728
2020-12-21 17:00:00,364.86,365.0,362.03,363.4,151673,89699
2020-12-21 18:00:00,363.38,365.67,363.28,365.31,69839,40328
2020-12-21 19:00:00,365.31,367.5,365.31,367.29,53615,28212
2020-12-21 20:00:00,367.31,373.0,367.12,368.07,77822,37457
2020-12-21 21:00:00,368.08,368.81,367.63,368.04,53643,28048
2020-12-21 22:00:00,368.04,368.27,366.6,367.93,146157,71009
2020-12-22 16:30:00,368.21,368.23,367.21,367.82,40374,22237
2020-12-22 17:00:00,367.83,368.34,367.06,367.74,53452,29079
2020-12-22 18:00:00,367.75,368.08,366.03,367.05,46412,26697
2020-12-22 19:00:00,367.06,367.64,366.94,367.47,25708,15520
2020-12-22 20:00:00,367.47,368.25,367.42,368.0,22442,11797
2020-12-22 21:00:00,368.01,368.15,367.21,367.56,29702,17057
2020-12-22 22:00:00,367.57,367.67,366.58,367.22,99380,51608
2020-12-23 16:30:00,368.28,369.21,368.25,368.98,44103,22499
2020-12-23 17:00:00,368.97,369.14,368.29,368.78,38390,21446
2020-12-23 18:00:00,368.77,369.12,368.66,369.1,22752,13023
2020-12-23 19:00:00,369.1,369.4,368.97,369.3,18562,10513
2020-12-23 20:00:00,369.29,369.62,369.26,369.38,24035,12323
2020-12-23 21:00:00,369.39,369.53,368.87,368.91,27829,15714
2020-12-23 22:00:00,368.9,369.13,367.39,367.53,106305,52219
2020-12-24 16:30:00,368.08,368.56,367.97,368.4,22866,11881
2020-12-24 17:00:00,368.41,368.72,368.15,368.19,27199,15633
2020-12-24 18:00:00,368.19,368.54,367.62,367.87,28571,16869
2020-12-24 19:00:00,367.88,369.01,367.45,368.98,73302,38708
2020-12-28 16:30:00,371.75,371.83,371.07,371.38,31305,15816
2020-12-28 17:00:00,371.38,372.31,371.11,372.1,42721,24472
2020-12-28 18:00:00,372.11,372.13,371.76,371.85,25722,14211
2020-12-28 19:00:00,371.83,372.14,371.81,372.02,21836,11579
2020-12-28 20:00:00,372.02,372.3,371.96,372.24,18219,9159
2020-12-28 21:00:00,372.23,372.59,372.17,372.46,20829,9880
2020-12-28 22:00:00,372.45,372.53,371.87,372.13,71948,33497
2020-12-29 16:30:00,373.81,374.0,372.17,372.53,42509,20791
2020-12-29 17:00:00,372.52,372.89,371.77,372.74,54182,28039
2020-12-29 18:00:00,372.73,372.86,371.94,372.59,34351,16979
2020-12-29 19:00:00,372.59,372.63,370.83,371.55,62180,26239
2020-12-29 20:00:00,371.55,371.83,371.14,371.72,27820,14447
2020-12-29 21:00:00,371.72,371.74,370.83,371.28,47015,25879
2020-12-29 22:00:00,371.27,371.97,371.04,371.49,84595,44797
2020-12-30 16:30:00,372.34,372.88,372.25,372.79,28745,14901
2020-12-30 17:00:00,372.79,373.1,372.21,372.66,35961,20004
2020-12-30 18:00:00,372.64,372.79,372.22,372.48,26476,13812
2020-12-30 19:00:00,372.48,372.62,372.12,372.28,19916,10869
2020-12-30 20:00:00,372.28,372.55,372.11,372.24,22014,11879
2020-12-30 21:00:00,372.23,372.3,371.67,371.78,30122,16133
2020-12-30 22:00:00,371.77,372.44,371.57,371.93,123026,46284
2020-12-31 16:30:00,371.78,371.85,371.23,371.65,28422,13393
2020-12-31 17:00:00,371.66,372.23,371.66,371.81,31050,15851
2020-12-31 18:00:00,371.79,372.0,371.28,371.37,31863,15120
2020-12-31 19:00:00,371.37,372.09,371.32,371.91,26385,12108
2020-12-31 20:00:00,371.91,371.98,371.59,371.75,15313,8782
2020-12-31 21:00:00,371.75,373.04,371.46,372.79,55115,26463
2020-12-31 22:00:00,372.79,374.66,372.78,373.87,224879,89525
2021-01-04 16:30:00,375.31,375.45,373.11,373.51,57325,28129
2021-01-04 17:00:00,373.53,373.74,369.82,369.98,100107,47775
2021-01-04 18:00:00,370.0,370.45,366.69,366.96,114351,63429
2021-01-04 19:00:00,366.95,367.25,364.82,366.27,109675,57617
2021-01-04 20:00:00,366.27,368.64,366.07,368.6,68512,35181
2021-01-04 21:00:00,368.59,368.62,366.6,367.98,78235,43978
2021-01-04 22:00:00,367.97,369.55,367.05,368.85,228975,99833
2021-01-05 16:30:00,368.1,370.75,368.05,370.13,50440,26364
2021-01-05 17:00:00,370.16,370.92,368.43,368.81,62762,33476
2021-01-05 18:00:00,368.82,370.09,368.31,369.75,44786,21195
2021-01-05 19:00:00,369.75,370.55,369.66,370.5,30042,17563
2021-01-05 20:00:00,370.51,370.89,370.33,370.87,23503,12369
2021-01-05 21:00:00,370.88,372.5,370.87,371.44,62523,28006
2021-01-05 22:00:00,371.44,372.22,370.86,371.29,129710,62327
2021-01-06 16:30:00,369.71,372.41,369.12,372.23,77757,37894
2021-01-06 17:00:00,372.25,375.75,371.96,375.1,106842,52076
2021-01-06 18:00:00,375.1,376.16,375.02,375.4,68928,31307
2021-01-06 19:00:00,375.42,376.58,375.38,376.44,39296,17380
2021-01-06 20:00:00,376.44,376.98,376.08,376.49,44290,20513
2021-01-06 21:00:00,376.48,376.9,373.0,374.48,167435,79603
2021-01-06 22:00:00,374.47,375.18,372.83,373.54,238771,118693
2021-01-07 16:30:00,376.1,377.93,375.91,377.86,74663,33627
2021-01-07 17:00:00,377.88,379.54,377.75,379.48,103686,53204
2021-01-07 18:00:00,379.48,379.86,378.64,378.79,52687,26141
2021-01-07 19:00:00,378.79,379.0,378.31,378.91,26713,13666
2021-01-07 20:00:00,378.92,379.17,378.44,378.97,27442,14633
2021-01-07 21:00:00,378.98,379.3,378.68,379.3,37335,22631
2021-01-07 22:00:00,379.29,379.9,378.83,379.06,125723,60112
2021-01-08 16:30:00,380.58,381.22,380.05,380.51,46680,23543
2021-01-08 17:00:00,380.54,381.04,378.84,380.55,60840,32939
2021-01-08 18:00:00,380.55,380.84,379.55,380.24,38494,20992
2021-01-08 19:00:00,380.24,380.67,379.59,379.77,22829,12498
2021-01-08 20:00:00,379.75,379.9,377.1,378.24,77032,39029
2021-01-08 21:00:00,378.24,380.08,378.17,379.99,72432,36716
2021-01-08 22:00:00,379.99,381.49,379.94,381.24,159821,74055
2021-01-11 16:30:00,377.87,379.3,377.71,379.09,66577,35217
2021-01-11 17:00:00,379.1,379.89,378.84,379.52,48862,28120
2021-01-11 18:00:00,379.52,379.97,378.58,379.82,34528,18771
2021-01-11 19:00:00,379.82,380.58,379.71,380.24,24457,12657
2021-01-11 20:00:00,380.25,380.48,378.78,379.24,35974,16974
2021-01-11 21:00:00,379.24,379.6,378.31,379.52,42531,21568
2021-01-11 22:00:00,379.53,379.64,378.12,378.74,108223,51915
2021-01-12 16:30:00,378.89,379.29,377.75,378.8,38864,20772
2021-01-12 17:00:00,378.81,379.73,378.28,379.14,42875,22721
2021-01-12 18:00:00,379.14,379.86,377.85,378.29,36300,20162
2021-01-12 19:00:00,378.28,378.33,376.36,378.01,63003,32853
2021-01-12 20:00:00,378.02,379.16,377.77,378.88,40710,21690
2021-01-12 21:00:00,378.9,379.46,378.15,378.74,47867,27999
2021-01-12 22:00:00,378.75,379.5,378.58,378.82,93968,47354
2021-01-13 16:30:00,378.69,379.29,378.56,378.85,36426,17748
2021-01-13 17:00:00,378.84,379.79,377.85,379.75,51477,27051
2021-01-13 18:00:00,379.75,379.94,379.22,379.59,27601,15600
2021-01-13 19:00:00,379.62,380.35,379.09,380.11,30814,15999
2021-01-13 20:00:00,380.11,380.37,379.94,380.24,21894,12147
2021-01-13 21:00:00,380.24,380.86,379.87,380.38,48594,29389
2021-01-13 22:00:00,380.38,380.53,379.61,379.75,93272,49669
2021-01-14 16:30:00,380.59,380.93,380.22,380.84,31301,15732
2021-01-14 17:00:00,380.83,381.13,380.36,380.77,37445,20193
2021-01-14 18:00:00,380.76,380.87,380.18,380.38,30085,15292
2021-01-14 19:00:00,380.37,380.76,379.84,380.63,32893,17057
2021-01-14 20:00:00,380.63,380.73,380.07,380.24,24462,13723
2021-01-14 21:00:00,380.24,380.52,379.65,379.9,28143,15974
2021-01-14 22:00:00,379.91,380.08,378.1,378.45,134213,65198
2021-01-15 16:30:00,376.72,377.58,376.64,377.1,48499,25065
2021-01-15 17:00:00,377.1,377.32,373.7,375.31,127625,63190
2021-01-15 18:00:00,375.32,376.92,374.3,376.17,73255,41529
2021-01-15 19:00:00,376.18,376.81,375.7,376.64,35754,18498
2021-01-15 20:00:00,376.65,377.29,376.19,376.76,36168,19742
2021-01-15 21:00:00,376.75,377.17,376.31,376.48,45443,25840
2021-01-15 22:00:00,376.48,377.22,375.41,375.68,120321,63415
